0,1,2,3
2025-04-21 20:27:08.314703+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:08.315069+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:08.315372+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:08.355412+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:08.355806+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:08.374088+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:08.414723+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:08.433862+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:08.474722+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:08.475168+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.654835+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.655279+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.695753+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.696211+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.775324+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.775697+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.776065+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.833723+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:11.854788+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:11.855161+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:15.975428+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:15.975875+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:15.994551+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:15.994923+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:16.053283+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:16.053652+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:16.053959+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:16.134721+00:00,KXBTC-25APR2117-B87250,79,74
2025-04-21 20:27:16.135100+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:16.135454+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.554440+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.554874+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.555329+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.555655+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.615546+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.616089+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.635261+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.695356+00:00,KXBTC-25APR2117-B87250,79,75
2025-04-21 20:27:17.695747+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:17.696128+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:18.374545+00:00,KXBTC-25APR2117-B87250,79,76
2025-04-21 20:27:18.374930+00:00,KXBTC-25APR2117-B87250,80,76
2025-04-21 20:27:18.473894+00:00,KXBTC-25APR2117-B87250,82,76
2025-04-21 20:27:18.474255+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.495349+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.495737+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.496189+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.496510+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.554773+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.574509+00:00,KXBTC-25APR2117-B87250,81,76
2025-04-21 20:27:18.615817+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:18.634388+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:18.914787+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:18.915160+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:19.298439+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:19.314398+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:22.415360+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:23.476060+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.274325+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.294184+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.294555+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.294908+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.314367+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.355156+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.355528+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.355901+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.356252+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:24.356554+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.359352+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.359808+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.375300+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.375674+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.376051+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.434138+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.434509+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.434871+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.435221+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.454546+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.474767+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:25.535964+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.214725+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.215172+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.215526+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.234553+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.254427+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.313791+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.314159+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.314508+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.314898+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:27.315200+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.375929+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.376422+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.376783+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.377202+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.395767+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.454493+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.454911+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.455321+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.455734+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:31.456092+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:32.915205+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:32.934213+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:32.934586+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:32.934938+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:32.953175+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:33.014587+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:33.014983+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:33.015288+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:33.015587+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:33.015901+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.793677+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.814489+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.814859+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.816250+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.816570+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.834196+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.893725+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.894095+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.894448+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.894792+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:37.895091+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:38.013745+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:38.354711+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:38.635393+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:43.455196+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:44.134763+00:00,KXBTC-25APR2117-B87250,80,77
2025-04-21 20:27:44.194946+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:44.413348+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:44.933511+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:45.235574+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:45.236009+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:45.236365+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:45.236696+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:45.293634+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:45.414796+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:46.375042+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:46.395375+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:47.114541+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:47.134941+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:47.474763+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:48.074493+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:49.434176+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:50.394682+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:52.814642+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:52.833791+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:52.854604+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:52.917022+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.533840+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.534244+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.534590+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.555379+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.555897+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.575102+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.575547+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.593683+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.654534+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.654902+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.655253+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.655571+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.655886+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.656187+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:55.656485+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.555163+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.555583+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.575432+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.575818+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.595545+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.614628+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.634595+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.674834+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.675283+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.675693+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.676015+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.676317+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.676619+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.676917+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:56.715245+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.295338+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.295780+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.296133+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.315317+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.353763+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.373551+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.373915+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.374267+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.894270+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.894652+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.895006+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.895425+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.914906+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.934611+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.954342+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:58.954754+00:00,KXBTC-25APR2117-B87250,81,77
2025-04-21 20:27:59.016249+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.016614+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.034478+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.034847+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.035199+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.035546+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.035870+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.314523+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:27:59.915121+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.035213+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.054707+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.055076+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.055428+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.074536+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.134455+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.134856+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.135223+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.135589+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.135971+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.754762+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.755230+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.755637+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.756120+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.775231+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.834555+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.834970+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.835321+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.835679+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:09.836187+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:11.916260+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.113819+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.415793+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.636973+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.653432+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.694559+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.733865+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:12.773717+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.454934+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.474106+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.474586+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.474908+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.494572+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.494942+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.534398+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.553716+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.554086+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.554436+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.554836+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:14.555140+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.274384+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.274801+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.294180+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.294549+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.294899+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.319463+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.353693+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.354061+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.354462+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.354766+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.355061+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:16.355357+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.093943+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.115529+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.115913+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.116264+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.133392+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.133749+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.194022+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.194377+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.194812+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.195113+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.195412+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:18.195726+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:19.893514+00:00,KXBTC-25APR2117-B87250,81,78
2025-04-21 20:28:19.914773+00:00,KXBTC-25APR2117-B87250,81,78
